"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16"
"DT=27",0.16575079226766,0.0833627829351443,-0.0616914835347023,-0.0104730402004563,0.0123226335458547,0.0197171633547338,0.00172953923742215,0.0187349636793584,0.010904776071058,-0.00714467935179555,-0.0147572977839494,-0.0103466040238419,0.00818451775602379,-0.00487509461302046,-0.000817676168449055,-0.00581315013863428
"DT=28",0.152889786361894,0.0392687168673847,-0.0132967262561033,-0.0404911978260474,-0.0113016319437613,-0.0063524181292199,-0.000919298932860303,-0.0069409941388448,-0.00449015518304169,0.00971118655852109,-0.00199577528683285,-0.00852773020946903,-0.00571816061354859,0.00393757183642258,-0.00471911905114796,-0.00118607837577118
"DT=29",0.135228558460085,0.0404517889011267,-0.00354080815120435,-0.0214774799557406,-0.00451465418721972,-0.0209593146671112,-0.0104372365128908,-0.000329089257905944,0.00168786605127341,0.00736369946181316,0.00683747107100752,-0.00266767565203337,0.00826339357463947,-0.00457121005080696,-0.0010262433614867,0.000383879825859498
"DT=30",0.170071424288813,0.0473747578565498,-0.0206883153139827,-0.0335587820574415,0.000174877868860273,0.0170049069755391,-0.00847300713681972,-0.000644298874397473,0.00408949029152865,-0.00301501069672795,-0.0062627628414515,-0.00457623593967486,0.0029087971858889,0.0031083457548921,-0.000641196993466631,-0.00297422687387509
"ET1",-0.0203836363310161,0.257010116179042,0.0533646299552235,0.0387561459046254,0.0134571603848824,0.0236878559119901,0.0238961410191499,-0.023793295326645,-0.0197296696790742,0.0201819857762062,-0.0079152829391084,-0.00128128968405174,-0.00945835872855988,-0.000978396114924941,-0.00743439194567828,-0.00300704174370624
"ET2",-0.0279454825229433,0.25518315512538,0.0426447558901557,0.0423138294923501,0.0308896473627179,0.0269915842173334,0.0042856772373303,-0.00855886754942154,-0.00185868057001604,-0.000991905311719873,0.0029364113906825,0.00238602556588154,-0.00267787672126202,-0.00897459465202706,-0.00513345159722465,0.000946658934998072
"ET3",0.0224771962478952,0.0395533542052968,0.0952826314708134,0.0340607337363483,-0.0444325238058333,-0.0112023660390623,0.0113023440009582,-0.0175362579606647,-0.0280751643371497,-0.0061964304241488,0.0058305321490334,-0.0181770887551988,0.00544259122906956,-0.00889370208408895,-0.00190908631050139,-0.0118807296553309
"ET4",0.0294581326256624,0.0645004508103054,0.00534629387457859,0.0589715132727081,0.0181215086384546,-0.025769165607271,-0.0171260209994998,-0.0133250552069956,-0.0106131467440377,0.0408913577309231,-0.0101155073116344,-0.00672207172884504,0.0174897803275193,0.0150450272502998,0.00380152335725425,0.00779399384435871
"ET5",-0.0176444751784888,0.284917318095319,0.0675651762129148,0.039729612140724,0.0302577284840826,0.03338080098223,0.00851704098690925,-0.0155922931711548,-0.000292285543019431,0.0081916929133593,0.00460502201344107,0.00419434166430257,-0.00927788721471029,-0.0027059620100954,0.00998556937360823,0.00521087455326918
"ET6",-0.0125209815782148,0.0528885288146918,0.0281095085793828,0.00592188018928286,-0.0353115083017934,0.000690920765383532,0.000449443243732498,0.0161665854437366,-0.0228870286048637,-0.00733604459691017,-0.00815605543563139,-0.00738512745194227,-0.00594301973077785,-0.00121911425648284,0.00486073159628426,0.00261031830321081
"ET7",-0.0344010565604335,0.0262907889381497,-0.0647602776264331,0.0868616255145405,-0.0268815277002552,0.0185135823258209,-0.0111368685620292,0.0247054771437535,0.0220861703432417,0.00594751598539482,0.00164746748426266,0.00061088916890013,-0.0217230868662688,0.000463121865680598,0.000934608797647408,0.0113007293134268
"ET8",0.00333970207621614,0.0692154705518172,-0.00839122520711457,0.044623394794852,-0.0191482852484586,-0.0251027233328003,0.0175957911322016,-0.00891351481862656,-0.0105143441994882,0.0266319574698772,-0.0139578675036776,-0.0112152043251704,0.00242190294915732,0.00778868631942412,0.000253856291380351,0.00465219919824109
"ET9",-0.0924146231259334,0.246595542158119,0.0049955792937105,0.0131715665701784,-0.0248669303613581,-0.0155608079358932,-0.040073280647717,0.00322720401019994,0.0209380313868393,0.00455433772136685,0.000912767863550256,-0.00719931240840391,-0.00187856283412348,0.00155803206485741,-0.00160272862946261,0.00105097097574875
"ET10",0.00420486218555438,0.0470161095908018,0.0141076870011336,-0.00836147790150234,-0.0508035852534531,0.00618760840011073,0.0589918506829935,-0.00740699277048199,-0.00757926308084998,0.00165795441629102,-0.00868301648069658,0.00677514408144238,-0.0169240846466272,0.00221368020244882,0.00755384360361955,-0.00209287523029241
"ET11",-0.0423252315143372,0.0474258606369727,-0.0448045580070746,0.0357173723305821,-0.0101950895417731,-0.0245007767422205,-0.0279395362472379,0.0246309661775007,-0.0138489573794032,0.016446757797306,-0.0023912514598688,0.00732571657472211,0.0104657162191596,0.00746610721279109,0.00115165114296809,-0.00193386732864634
"ET12",0.0273771909573395,0.0445079010743714,0.0819544302033049,0.0320649321171195,-0.0150800597988622,-0.0193254649819927,0.019246348111553,0.00644223680915312,-0.0206046044506474,-0.00846927980250451,0.00986410120091162,-0.00957075566240666,-0.00199497420515805,0.0049278508237388,-0.0093975622267868,-0.0038803938484426
"ET13",0.0394889491209002,0.0848668250572644,0.0737722205715644,0.0367151511877408,-0.0193508575793798,-0.02746997564593,0.035028906563158,0.00560181434334748,-0.0194481411637941,0.000157801565591311,0.00156639876056416,-0.012961912516923,0.0224653807849156,-0.000427874716599443,0.0113068881646253,0.00214181184344125
"ET14",0.0560240474628588,0.0371377983234558,0.0943425611280684,0.0127976474002315,-0.0301390248640245,-0.0216862720572182,0.0178966192317819,-0.0032949371574127,-0.021919440694326,0.014729313279422,-0.0124229471847739,-0.00781552297480529,0.00907918045584842,0.00837336350352982,-4.85834727402942e-06,-0.00585251740726853
"ET15",-0.0181231099331595,0.0202459812060789,-0.0194079180127574,0.0920606096575825,-0.0534833614377249,0.0165139567616828,0.00912135321900663,-0.00738842005840569,0.0281801019028748,-0.0122838436087725,0.00826066442530032,-0.022358297430927,0.00914751645760803,0.00014242394981599,-0.00461250858699377,0.01052125541776
"ET16",-0.0186385552674863,0.263619524013491,0.0340881536589998,0.0303519022374257,0.0183399858359442,0.0253908234860392,0.00967553854066607,0.00382950481177844,0.0125889133890076,0.00107118776886674,-0.00142048864146628,0.000737150793573666,-0.00295286891463456,0.00553502247491296,-0.00355061421800454,-0.00534538199439088
"ET17",-0.0480651707129713,0.261684530806041,-0.000176965153202736,0.0501982634873941,0.0142927474272258,0.019141469165853,-0.0128773514561673,0.00780044825216949,0.00725861378077135,-0.00728816332392265,0.0161312470331273,0.0201974755457755,0.0070842353773331,-0.0116675185115076,-0.0035580283227325,-0.000976758607029641
"ET18",-0.092380273507119,0.221486546785093,0.0155143295540961,-0.0221222983923376,-0.0154309810613538,-0.0132474710184652,-0.0212134942108585,-0.00275915377102077,0.0209735935072222,-0.0077843276284785,0.00344972193084938,0.00341528238876052,-0.00571478604244841,0.00388853594960295,-0.00930158894293194,0.00465940114459945
"ET19",-0.0862171084063078,0.178716333419657,-0.00406608556906621,-0.0134276524615524,-0.0312707584967902,-0.0155858382018036,-0.0141920578282853,-0.00513693251258882,-0.000458587865119089,-0.00675593785232401,0.00017031197578253,-0.00281919688199132,0.00121571733041084,0.00171705790519761,-0.000861541173123268,0.00341225886535148
"ET20",-0.0416750096051949,0.0316053548804162,-0.0362429290324724,0.0128415339972634,-0.000347092606582004,0.0267987376992374,-0.000846036974548768,0.0277096044865711,-0.0130916029779571,-0.0170216891805677,0.00571865430478917,0.00667286932894158,-0.007836435282079,0.00742988403111277,0.00678748883560824,0.00798242751742196
"ET21",0.000282955968063775,0.0378686963933814,0.0316274484633085,0.00349344714473596,-0.0222599055668972,0.00148077269278948,-0.00255614686081888,0.0113759928400571,-0.00887446086310708,-0.00128033481498991,0.00390443415236889,0.00945849103114739,-0.0106223985995447,0.00954939082174113,-0.00655283292857232,0.00703371636139397
"ET22",-0.113946894504595,0.216242640325695,0.0114854949026349,-0.0311273677176013,-0.00651215184988331,-0.0224046261115459,-0.02639849403894,0.000973526956770927,0.00896979060371235,-0.0068659100833834,-0.00471685121364594,0.00865739472974698,-0.000388577692550784,0.00446008607834973,0.00572578771800176,-0.00335744593679966
"ET23",-0.00319387446657088,0.0188462002013907,0.0312650359880387,-0.00413789483242501,-0.0255906908949695,-0.00649531896670792,-0.0165570671426897,0.00416408797454618,-0.0205285191843937,-0.00686406385831258,0.00293553813312973,0.00935996482200716,-0.00342983084285577,0.00489041193626399,0.00649287149028798,0.00609094887173268
"ET24",-0.105437336304862,0.180698340077684,-0.0186377436030079,-0.00121641704149765,-0.0234441946259212,-0.0285697026718319,-0.0379896519715109,0.00647374799002078,0.0141512015129559,-0.0303414946505443,0.00715926778401294,-0.00296784571361198,0.000234071691001975,0.00313101566675603,-0.004140224948407,-0.00330705178678866
"ET25",-0.00185354492814506,0.0367643178824287,0.0604892026789705,-0.0176960551999536,-0.0166798392539389,-0.000903051074241228,0.0086532293845837,-0.0119518363126235,-0.0382129616494544,-0.00544622441827394,0.0121298137207979,0.00485222203948469,-0.00375888000524744,0.00205366821469986,-0.00144845158599455,-0.00154618943934504
"ET26",-0.0960423170698192,0.203054843942358,0.000865587879385669,-0.00186438151620459,0.00162977028137846,0.00208044880589291,-0.00730513948133686,0.00113867682847723,0.00124192228152791,-0.0183447719775342,-0.00549676632033998,0.0056945198648226,-0.000781029151326207,0.00172009188836618,-0.00258568783327576,0.00086260997830485
"ET27",-0.0613387308499974,0.288642897507756,0.0294613876592386,0.0481163340368338,0.0517700573211211,0.0265598673708948,-0.0242830239562397,-0.0117029499642207,-0.0259804503293045,-0.000997559434501111,-0.00361823230036146,0.00235533645770063,-0.00340568187471187,-0.00301716113376264,-0.0097928148437487,-0.00922424602300703
"ET28",-0.113576946843316,0.209284034371292,0.041751339760109,0.00653576154543381,-0.00705610961482757,-0.0350500315972602,-0.0151458273439633,-0.00403083926562558,0.00614479056680372,-0.0203902740448863,0.0181503837501518,0.005289233437822,-0.00674419248146613,0.00523040527431489,-0.00115684418663782,0.0038021812016175
"ET29",0.00610308241352114,0.0190999016067986,0.0620791508967396,-0.0193890564582826,-0.0337449602781248,-0.0217931133896777,0.00400757412755919,0.015707508540895,-0.0166805616284971,-0.00985186944625826,-0.0077044408280882,0.00225542190455927,-0.00993491429852777,0.00602855519677341,-0.00395434854161579,0.00526641066737586
"ET30",-0.0156671341223726,0.265707084329357,0.0698669922128731,0.0344920678412957,0.0320028926198049,0.042804378540233,0.010805956322417,-0.0122222238333189,0.00143783302634408,-0.0033521998124396,0.00202035851386672,0.00717748600528707,-0.00253988579866578,0.00315595403206225,0.00123011105333181,-0.00365600787670709
"OT1",0.105326387624041,-0.019209919705971,0.0113779532301629,-0.0508980443300937,0.0337386333506791,-0.00752043713011023,0.0129956469444923,0.0222196273213531,-0.00792371422728343,-0.00181550938662599,0.0172205156882512,-0.00944143487841942,-0.00453588590561459,-0.00283201416448528,-0.0105268837622694,0.00182474792666757
"OT2",0.120311875785555,-0.0101014818553171,-0.0739506401505246,0.000777273916281072,0.0158084392816708,-0.0162750896308453,-0.0206477196339158,-0.0121942224381733,0.00511698693785542,0.00764169408357509,-0.00119733085979036,-0.00243162025028774,-0.00315128529359873,0.00260446178736962,-0.0123129611477336,-0.00324876196090422
"OT3",0.123961449225626,-0.00748368741701869,-0.0480355623798014,-0.0142899397926527,0.00148358280736119,-0.0194468674897211,-0.00273527204671469,-0.00437927854813166,-0.0023725037706173,0.0163527066973052,0.00177050055507431,0.0107072774462475,-0.00610241250964549,-0.000417993939641282,0.00362614504586009,0.000102101215031523
"OT4",0.17695340443968,-0.044644145980423,-0.00815341264163653,0.0570633083657026,0.00554204237991839,-0.0200225219753192,0.0149553759211821,-0.00600114731652144,-0.00471821942733021,-0.0100777749995889,-0.00699261192784525,0.00668777140096617,-0.00278946745123112,-0.00553398369483396,0.00138033749379388,-0.010232534936824
"OT5",0.1605665981056,-0.0837981349729107,-0.0453524636260312,0.0538980558357254,-0.00821413464159121,0.0132662563043425,-0.00285185367565248,0.0054490794553984,0.00227699304650148,0.0046180366764307,0.00603095613677544,0.0172168796140541,-0.00974278445139821,0.00396050920411665,0.00475379066542821,0.00574790248378454
"OT6",0.124702573684007,-0.0199501765434499,-0.0172898222708579,-0.03379323953306,0.0414798388958418,-0.0137945131591602,-0.00310117304952541,0.012657542013399,-0.0152140653648234,-0.00522618734324733,0.00499572861033024,-0.00317878749523891,-0.0135524027722497,0.00956530669229341,-0.0117202298935237,-0.00339076964650575
"OT7",0.120166347213119,-0.00274802121340281,-0.077990195288282,0.00110113300981645,0.0346203146809688,-0.0266280644777904,-0.0162352032600326,-0.0158638181313481,-0.00204415549151863,0.00717517364963341,0.0102463906685718,-0.00705110180726595,-0.0065870755610071,-0.000112624913646301,-0.00318335386341838,-0.00219864341807227
"OT8",0.127817042711007,-0.0123154848477359,0.0116697772545339,-0.019644020585132,0.0268667946417318,-0.00914421855729634,-0.00419317534689043,0.000761228960599378,-0.0146418652821738,0.00439321502180783,0.00324331443545027,0.0126105041806771,-0.00221135435175976,-0.00328039341768772,0.00514140503306968,-0.00122901100661125
"OT9",0.157804621569598,-0.0665633731206269,-0.0152732090341525,0.0672280712291123,0.0198856650922676,0.0083924349909046,0.0141823845137969,0.0119395351897574,-0.0017159714651778,-0.00223692941462106,0.00924567435338751,0.0151280096981323,-0.00952218040390382,0.00249120212735079,0.00211620531746408,-0.000188249816918568
"OT10",0.136168413817698,-0.00575731379182276,-0.0546910009630995,-0.0174088675370484,0.0293089136732134,0.00941114062761424,-0.00219740586047554,-0.00551030760242244,-0.000165159403450366,0.00278349847531271,0.00660069902575098,0.00061794443991955,-0.00730757018090942,-0.000120302801790939,-0.00297366240371424,-0.00419870861943883
"OT11",0.170542109167049,-0.0826489290551335,-0.045600519936971,0.0597303756839485,-0.0117523276389835,0.0248997676768871,0.00179712065377739,0.00479097233737874,-0.00402836752025084,0.00080688621271586,-0.00898209585276236,5.23012619399084e-05,0.00481640293121939,-0.00186446315108911,0.00756817816865543,0.000677204856582221
"OT12",0.0999466852579848,-0.0456748131536415,-0.024431234406779,-0.0304795895285915,0.00883439068318785,-0.00710304938566166,0.0044232016421576,0.0190279847627171,0.00616451196856696,0.0088260777847749,0.0155669332807919,0.000566476453084965,-0.0112485203617692,0.00669361631011917,-0.000864251183660915,0.00268438816827892
"OT13",0.103371837668281,0.000126444767903292,-0.0707814709768617,-0.00331780695960245,0.016602358377185,-0.00301385234880089,-0.0142603326654781,0.00293388350422314,-0.000737461936626074,0.00653039063318751,0.00290013519459754,3.65435047382013e-05,-0.00103632768541939,0.00430196799431871,0.00455498124827337,-0.00175515726090749
"OT14",0.174762832544643,-0.0622780247974159,-0.034325849888843,0.0636989837305386,-0.00677718847517477,0.0106484482424332,0.0123347829088212,0.0178796748348315,0.0198997403847549,0.00408265125498423,-0.00179827826076595,0.0136905605355878,-0.000713476420250307,-0.00399004173757611,0.000437753891526147,-0.00079557178357136
"OT15",0.12244639731305,0.0171843879230866,-0.0867606306755847,0.00692997956215425,0.0249422392255569,-0.0110430098074099,-0.0229268942944255,0.00527595736679687,-0.000962838076406624,0.0063536484742087,0.000959123969638282,0.00730961140190535,0.00448791777379746,0.00747355300128263,-0.0032904764146719,-0.00110783277625009
"OT16",0.149354837697605,-0.0565788906782566,-0.033256602762749,0.0634187362831902,-0.00561711917263918,-0.0112590332744103,-0.011344048728799,-0.00567130941661961,-0.0080390804829968,-0.0096596166561868,0.00555847136089269,0.0041844691465181,-0.00521292758526946,-0.00282373144256412,-0.00433735443261664,-0.00263912017219793
"OT17",0.153117768476958,-0.0259231688947867,0.01042426022736,-0.0525767063587503,0.0215956505048956,-0.0201470050277145,0.00263104815204722,0.000947774847386906,-0.00327296918181536,-0.00566753360691578,0.0103911212543488,0.0015087957638009,-0.00756974613279496,0.00422185993878629,-0.00274881714924803,-0.00210674524745158
"OT18",0.157943009323838,-0.0514346864330637,-0.00554566339230201,0.0484452009503895,-0.00131709678806675,-0.00105158282162478,0.00848999140721683,0.00132501530410305,-0.00253304663072646,-0.00195123241983869,-0.00515008836237896,-0.00209796239132067,-0.0109285451537416,0.000839259206466663,-0.0112955763451513,-0.00208349159359012
"OT19",0.130110227524301,-0.0232091629583524,-0.00840010052791228,-0.0336725699264028,-0.00138780753464338,-0.0286200173998646,0.0115921229886936,-0.0032055430652255,-0.00384969937135245,0.00144826161454408,0.00456863736832173,0.00167450547612015,-0.00920135324732177,0.00572807830768053,-0.00557298492375527,-0.00768078732502583
"OT20",0.131218673313047,-0.0358997443004732,0.0174362886112977,-0.0332585205279084,0.0181437326565051,-0.0118068015721287,-0.0128068321874305,0.0118868433656656,-0.00920543609645171,-0.000943089905254944,0.0172353699102406,0.00183656110764124,0.00440152131937709,-0.0059830368182077,-0.00206831108757066,0.00274903080361541
"OT21",0.152918831946467,-0.0761528185583497,-0.0264303022201313,0.0653964157352275,0.00201821205125841,-0.00380615127270264,0.00899381802306264,0.0107041393084297,-0.0145115423128665,-0.0108676461378472,0.00960662227091237,0.00437912537875916,0.00518249299447558,0.00352033046296062,0.00165740946497924,-0.00154904713298016
"OT22",0.129875917812771,-0.00322835241461183,-0.0278952534140458,0.00108645213548189,0.00962954023682808,-0.0193452157984881,0.00671344131639059,-0.00556207428409548,-0.0153612823554438,-0.00287138034019501,0.0104567872329966,-0.014497354861315,-0.00234917531076307,-0.00230568158031169,-0.00029836119879332,-0.00171324380391894
"OT23",0.147512059461689,-0.0630313264197452,-0.051431517573711,0.078229376876801,-0.0293055323846532,-0.0135483848429591,-0.0182770603888823,-0.0128752481905183,-0.00697283774346977,-0.00804506466647559,-0.00442772892058578,0.00246882845260772,-0.00459731080039979,0.00273188332455323,-0.00552894128074333,-0.00447277760179242
"OT24",0.129502093604991,-0.0817569027860619,-0.0395038168495524,0.0698410999678096,0.0087300013250614,0.00972713433608869,-0.00825003739615366,0.000310172536118899,-0.00844748873440624,0.000930023477131406,-0.0114955944285541,0.0139322021298589,0.000124343318416969,-0.00200725927806341,-0.00973060849430213,-0.00565580807345559
"OT25",0.130073527287405,-0.065830966227237,-0.0519521088432852,0.0779908361558276,-0.002697658628567,0.00173775222780368,0.0047560686060197,0.0008115485532244,-0.00185808855599993,-0.010495444466332,0.00695033136266854,0.00264688959995729,-0.00109409674106302,-0.00545714613610448,-0.00591620593766062,-0.00187770652051707
"OT26",0.134959662042479,-0.0866753501726761,-0.036883255392105,0.0691673810476485,0.00213545888189115,0.00481851980823506,0.00960129855413923,0.00792841150989647,-0.016128787906837,-0.0117268701719905,0.0109493081059314,-0.00501545358069934,0.0063650996932358,-0.00158486592026731,0.00507850659537824,-0.00428164607170461
"OT27",0.181400605911447,-0.0659326917085228,-0.00184876805417511,0.0448954114811741,0.00369572525830006,-0.0121053431238534,0.0131664713019674,0.0162359826847831,0.0117269875935845,0.00308405142213542,-0.0016337907549021,0.0109804418572028,0.0102662384682969,-0.00182241101327722,0.00194166077245792,0.00851538738729163
"OT28",0.155590594180223,-0.0667675974549365,0.00280658688169423,0.0636798531890063,-0.00323619997491835,0.00952115475774307,-0.00622080134886235,0.0187733834533684,-0.00708542788173382,-0.0125948142175967,-0.000281651452290636,0.00558351057749065,0.00228197254808593,0.000382365707211017,0.007193940677807,-0.00295615818518817
"OT29",0.170503377128378,-0.0655298503215171,-0.0282507673134112,0.0527858305074061,-0.00928219547379409,-0.000563646493204815,-0.000190716088907661,-0.000672145585277024,-0.00349439270510442,-0.0130602365793974,-0.0060387247349306,0.00815181873268738,0.00536293476556389,-0.00390451907953154,0.00538852589737596,-0.000309742978674175
"OT30",0.174306198765535,-0.0506797731462179,0.00441038638503688,0.0338216572329737,0.00680811763256901,-0.0146125923013795,0.00404034494963368,0.0111426445308789,0.00176661111111189,-0.00628214733237706,0.0158336945454876,0.00361588688548614,-0.00692025762815374,-0.00284419560060964,-0.00962894232148,0.00654003114133991
